vertex_name,position_x,position_y
7625,-0.506,0.0773
7626,0.0003706,0.5294
7627,0.2634,-0.198
7628,-0.1692,0.01677
7629,-0.4844,0.5415
7630,-0.07657,-0.1195
7631,0.2686,-0.638
7632,0.05028,-0.09817
7633,0.4231,0.4364
7634,0.4664,0.36
7635,0.2191,-0.000847
7636,0.2865,0.496
7637,-0.2361,0.09382
7638,0.05184,-0.2598
7639,0.347,0.233
7640,0.2724,0.08445
7641,0.07679,0.05714
7642,0.4709,-0.2755
7643,0.2519,0.06872
7644,-0.1817,0.03386
7645,0.109,0.07629
7646,0.1538,0.1954
7647,0.001749,-0.3583
7648,-0.4255,0.2991
7649,0.759,0.01336
7650,-0.3022,0.03273
7651,-0.1993,0.03978
7652,-0.03527,-0.03439
7653,0.4001,0.2449
7654,-0.2698,-0.02953
7655,-0.3971,-0.3689
7656,-0.8151,-0.0777
7657,-0.05891,-0.1985
7658,-0.3425,-0.164
7659,-0.01743,-0.5031
7660,0.2068,0.5607
7661,0.07105,0.5725
7662,-0.2849,0.8727
7663,-0.3738,-0.3448
7664,-0.4232,0.05648
7665,0.9987,-0.406
7666,-0.347,0.2524
7667,-0.5141,0.1013
7668,-0.07685,-0.2108
7669,-0.1345,0.1065
7670,0.009429,0.1523
7671,0.6333,-0.158
7672,0.7051,-0.3742
7673,-0.3545,-0.4475
7674,0.3622,-0.06088
7675,0.03466,-0.4472
7676,-0.1119,-0.0464
7677,-0.81,-0.01371
7678,0.2269,0.3537
7679,0.06728,-0.4711
7680,-0.04421,-0.3546
7681,-0.002694,0.1429
7682,0.1813,0.1853
7683,0.2593,-0.3468
7684,0.1675,-0.02201
7685,0.3193,-0.7924
7686,0.3274,0.2481
7687,-0.1849,0.3586
7688,-0.6031,0.01081
7689,-0.3756,0.173
7690,-0.03925,0.005765
7691,-0.5738,-0.1837
7692,0.3277,0.35
7693,-0.6236,0.2997
7694,0.2326,0.334
7695,-0.4404,0.002244
7696,0.7221,-1.077
7697,-0.3949,0.2646
7698,0.497,0.2617
7699,0.09426,-0.3622
7700,-0.2556,0.6604
7701,-0.2446,0.3405
7702,0.3967,-0.2107
7703,-0.0747,0.04815
7704,-1.401,0.146
7705,0.2759,0.03975
7706,0.1182,0.1504
7707,-0.1956,0.6276
7708,-0.3176,0.3349
7709,0.02936,-0.008053
7710,-0.6661,0.2283
7711,-0.6665,0.2468
7712,-0.2272,0.14
7713,-0.3341,-0.0366
7714,-0.5667,0.0844
7715,0.3331,0.1532
7716,0.456,-0.3946
7717,0.4442,-0.1697
7718,-0.8556,0.1788
7719,-0.7428,0.415
7720,-0.4278,0.6627
7721,-0.5428,0.982
7722,0.5401,0.07746
7723,0.1957,0.4151
7724,0.08676,0.2791
7725,-0.03334,0.1384
7726,0.1787,0.0746
7727,0.3761,-0.01639
7728,-0.6209,-0.01786
7729,0.3735,-0.4576
7730,0.9713,-0.1849
7731,0.2475,0.3375
7732,-0.5754,0.7216
7733,0.1598,0.2296
7734,-0.4792,-0.259
7735,-0.1419,-0.5913
7736,0.2158,-0.1068
7737,0.05286,0.5048
7738,0.424,-0.1692
7739,0.3206,0.5848
7740,-0.2101,0.2302
7741,0.9431,-0.1677
7742,-0.09386,0.2734
7743,-0.4105,0.5952
7744,-0.116,-0.2589
7745,0.06053,-0.1835
7746,0.1255,-0.6804
7747,0.3758,-0.2316
7748,-0.4999,0.367
7749,0.1229,0.3073
7750,-0.6631,-0.2357
7751,-0.1218,-0.3561
7752,-0.06797,-0.08374
7753,-0.8176,0.001253
7754,-0.1773,-0.1505
7755,-0.01387,-0.09537
7756,0.4981,0.0569
7757,-0.1167,0.4501
7758,-0.5558,0.1742
7759,0.3832,-0.3963
7760,-0.3163,0.2829
7761,0.3548,-0.7155
7762,-0.5477,0.139
7763,0.3662,-0.5616
7764,-0.003157,0.2279
7765,-0.2159,-0.193
7766,-0.1949,-0.3047
7767,0.03519,0.4941
7768,-0.1597,0.5752
7769,-0.07204,0.1903
7770,0.1553,-0.116
7771,-0.8666,-0.6708
7772,-0.7994,0.5786
7773,-0.1457,0.03141
7774,0.1714,-0.6522
7775,-0.1594,-0.1967
7776,0.2621,0.1555
7777,-0.676,-0.2381
7778,0.1728,-0.3054
7779,-0.6791,-0.1353
7780,-0.5406,-0.2523
7781,0.1885,-0.03177
7782,-0.4211,-0.1723
7783,-0.3175,0.02442
7784,0.1088,-0.1455
7785,0.1154,0.2207
7786,-0.4582,0.07503
7787,0.8808,-0.01738
7788,0.1806,0.1093
7789,0.0728,0.4588
7790,-0.1932,-0.07231
7791,-0.01084,-0.5804
7792,-0.2861,-0.009898
7793,0.05291,0.388
7794,-0.372,0.3986
7795,-0.005153,-0.6766
7796,-0.01668,0.0782
7797,0.07649,-0.1595
7798,-0.1274,0.1133
7799,-0.5608,-0.8525
7800,-0.09091,0.002032
7801,-0.2653,0.1511
7802,-0.07803,-0.08409
7803,0.358,0.5372
7804,0.1465,0.1277
7805,0.1316,-0.1873
7806,0.09646,0.1243
7807,0.6057,-0.1307
7808,0.1005,-0.08204
7809,0.03152,0.1541
7810,0.2218,-0.9292
7811,0.3775,0.2186
7812,0.3869,-0.07531
7813,-0.2156,0.1506
7814,0.07604,-0.006302
7815,0.4347,-0.1981
7816,-0.1759,-0.2025
7817,-0.5208,0.02212
7818,-0.4807,-0.1793
7819,-0.2147,-0.3817
7820,-0.1896,-0.1165
7821,0.6488,-0.155
7822,0.2308,0.2258
7823,0.1735,-0.2308
7824,-0.5662,-0.05416
7825,-0.3107,-0.1151
7826,0.08009,-0.3618
7827,0.5249,-0.1462
7828,-0.2286,0.1967
7829,0.6167,0.2347
7830,0.004753,0.3148
7831,0.1024,0.004935
7832,0.3227,-0.01995
7833,-0.1113,0.03339
7834,-0.3745,0.1511
7835,-0.03626,0.08368
7836,-0.5037,-0.3632
7837,0.08807,0.7224
7838,-0.1703,0.4126
7839,0.1878,-0.1177
7840,0.09942,0.5583
7841,-0.2104,-0.4861
7842,0.3604,-0.07786
7843,-0.01924,0.5099
7844,0.8042,0.3911
7845,0.2536,-0.1715
7846,-0.07273,0.09714
7847,-0.399,-0.009645
7848,0.08888,0.4475
7849,-0.3012,0.1112
7850,-0.0501,0.5946
7851,0.204,0.1333
7852,-0.08099,0.3461
7853,-0.1991,0.7765
7854,0.2672,0.2362
7855,-0.7513,0.5769
7856,-0.04258,1.006
7857,-0.1647,0.2175
7858,-0.2652,0.4855
7859,0.05976,-0.02505
7860,0.4043,-0.2074
7861,-0.1576,0.05945
7862,-0.7418,-0.4127
7863,-0.4409,0.5126
7864,-0.009108,0.4753
7865,0.8209,0.02129
7866,-0.4503,0.01365
7867,0.9755,-0.2371
7868,0.1879,0.5108
7869,0.1518,0.4398
7870,0.9516,-0.3571
7871,-0.3318,-0.2281
7872,0.4528,-0.8276
7873,0.6801,0.02172
7874,0.272,-0.01
7875,-0.2067,0.7843
7876,0.05641,-0.4559
7877,0.05958,-0.3404
7878,-0.8213,0.2212
7879,-0.1965,0.3487
7880,0.6232,-0.04046
7881,-0.1888,-0.7841
7882,0.002697,0.2474
7883,0.4891,0.3077
7884,0.3169,0.4686
7885,-0.2847,-0.596
7886,0.4981,0.344
7887,0.0489,0.3349
7888,0.3716,-0.186
7889,0.1878,-0.3847
7890,-0.5536,0.4478
7891,0.116,0.22
7892,-0.1324,0.2565
7893,0.3289,0.1638
7894,-0.2804,0.5335
7895,-0.1592,0.1569
7896,-0.08927,0.4581
7897,-0.3187,0.1409
7898,-0.2026,0.1496
7899,-0.5311,0.576
7900,-0.8889,0.5849
7901,-0.9707,0.4276
7902,0.3608,0.1488
7903,0.09105,0.2135
7904,-0.2856,-0.2274
7905,0.1227,0.6415
7906,0.3436,-0.1151
7907,-0.2189,0.273
7908,-0.5892,-0.1369
7909,0.265,-0.1662
7910,0.07357,0.2949
7911,0.3279,-0.2083
7912,-0.1169,0.2927
7913,-0.4403,0.3096
7914,-1.035,0.536
7915,0.172,0.139
7916,-0.4062,0.02401
7917,0.05097,-0.113
7918,-0.2374,-0.2837
7919,0.5246,-0.5837
7920,0.2468,0.2915
7921,-0.001825,0.3333
7922,-0.1236,0.1338
7923,0.393,0.3508
7924,0.017,-0.5752
7925,0.6588,0.07384
7926,0.3092,0.1151
7927,-0.3273,0.285
7928,-0.3937,-0.00991
7929,-0.2071,0.04193
7930,-0.1396,0.1951
7931,0.2037,0.09993
7932,0.1883,-0.7503
7933,-0.2762,-0.2354
7934,0.2622,-0.4928
7935,-0.1143,0.3603
7936,-0.05262,-0.282
7937,-0.06087,-0.1204
7938,-0.111,-0.2066
7939,-0.1206,0.1017
7940,-0.7752,0.2342
7941,0.8867,0.1908
7942,-0.2242,-0.161
7943,0.1616,0.5158
7944,0.2775,0.1692
7945,-0.1762,-0.04246
7946,-0.3052,0.1621
7947,0.4543,0.6853
7948,0.03694,-0.3535
7949,-0.09845,-0.2323
7950,-0.2553,0.5888
7951,-0.1068,-0.2989
7952,-0.1027,-0.3374
7953,0.03341,-0.04736
7954,0.1184,0.5911
7955,0.5306,0.3364
7956,0.0699,-0.07581
7957,-0.3615,0.06186
7958,0.6034,0.1081
7959,0.4848,0.4744
7960,0.3104,-0.1991
7961,0.4409,0.2015
7962,0.05255,0.1898
7963,-0.592,0.1127
7964,0.06796,-0.02316
7965,-0.3521,-0.4103
7966,-0.539,0.5282
7967,-0.3532,-0.156
7968,-0.05229,0.09999
7969,-0.62,0.9353
7970,-0.2314,0.1467
7971,0.1858,0.1897
7972,-0.1412,0.5902
7973,0.824,-0.3012
7974,-0.2313,-0.2408
7975,-0.01844,-0.09271
7976,-0.1999,0.1262
7977,-0.2437,0.3027
7978,-0.1981,0.03351
7979,0.3152,0.3554
7980,-0.06981,0.004997
7981,0.008416,0.4501
7982,0.3148,0.1008
7983,0.5789,0.8281
7984,-0.1766,-0.627
7985,0.1239,-0.2618
7986,0.2504,-0.1514
7987,0.3486,0.1871
7988,0.366,0.1785
7989,-0.2702,0.2559
7990,0.2088,0.0004135
7991,0.05893,0.2718
7992,0.358,0.3467
7993,-0.503,0.685
7994,-0.2031,-0.1816
7995,0.6572,0.05576
7996,-0.3589,0.07298
7997,-0.07729,-0.4182
7998,-0.4362,-0.632
7999,-0.1483,0.2306
8000,0.1989,-0.5855
8001,0.2961,-0.03909
8002,0.1206,0.09719
8003,-0.643,0.1863
8004,-0.6043,-0.5219
8005,0.01735,0.2843
8006,0.9132,0.09609
8007,-0.6165,0.0004351
8008,-0.02965,0.685
8009,-0.109,-0.3498
8010,0.155,0.9504
8011,-0.1884,-0.2714
8012,-0.01662,0.008081
8013,-0.004952,0.157
8014,0.3889,0.3423
8015,0.07073,0.2888
8016,-0.04045,0.4524
8017,-0.5955,-0.4971
8018,0.4948,0.5537
8019,0.4537,-0.03424
8020,0.07258,0.3276
8021,0.7278,-0.08544
8022,0.1407,0.9155
8023,0.1011,-0.2879
8024,0.738,-0.2506
8025,-0.0925,0.1942
8026,-0.5643,0.2111
8027,0.6227,0.3261
8028,0.1682,-0.0596
8029,0.7884,-0.4053
8030,-0.3759,0.3079
8031,0.3885,0.7159
8032,0.231,0.1036
8033,-0.02802,-0.5788
8034,0.03629,0.304
8035,0.08389,0.04193
8036,0.1509,0.6202
8037,-0.6033,-0.08581
8038,0.03945,0.05385
8039,-0.1791,-0.9015
8040,-0.4094,-0.2096
8041,-0.07733,-0.01649
8042,-0.4083,-0.1796
8043,-0.3622,-0.246
8044,-0.2402,-0.1661
8045,-0.1916,0.01598
8046,-0.2903,0.1992
8047,0.1439,-0.1716
8048,0.06331,0.05921
8049,-0.1183,0.156
8050,0.6198,-0.8511
8051,0.1177,0.07537
8052,0.04915,0.655
8053,0.1055,0.7175
8054,-0.2724,0.1012
8055,-0.3599,0.03377
8056,0.6619,0.02044
8057,0.2259,-0.3577
8058,0.2516,0.8164
8059,-0.1445,0.08579
8060,0.05864,0.1121
8061,-0.01398,-0.1238
8062,-0.3846,0.5416
8063,-0.5048,0.2523
8064,-0.01722,-0.01976
8065,-0.1953,0.2404
8066,-0.2256,-0.579
8067,-0.6029,0.3353
8068,0.5369,-0.3363
8069,0.3533,-0.3815
8070,-0.3341,0.3352
8071,0.5482,-0.1936
8072,0.1904,0.03127
8073,0.5797,-0.007599
8074,0.4513,0.3097
8075,0.2411,-0.1311
8076,-0.5598,0.0857
8077,-0.2429,-0.5684
8078,0.6346,0.7757
8079,-0.2937,0.7408
8080,-0.2873,-0.1604
8081,0.4072,0.2768
8082,-0.3785,-0.05888
8083,0.4474,-0.1409
8084,0.1216,0.004182
8085,-0.331,-0.09411
8086,-0.1723,0.1464
8087,-0.1601,-1.258
8088,0.2085,0.05866
8089,-0.2154,-0.218
8090,-0.4608,0.1236
8091,-0.4183,0.02095
8092,0.0418,-0.099
8093,0.03181,-0.4773
8094,0.1558,0.05437
8095,-0.5322,-0.03527
8096,0.2277,-0.146
8097,0.9658,-0.3545
8098,-0.4495,0.2547
8099,0.1706,-0.5186
8100,0.4285,-0.4876
8101,-0.3519,-0.03226
8102,0.3678,0.3802
8103,-0.5884,0.06502
8104,-0.6017,0.09327
8105,0.03323,0.734
8106,0.4869,-0.5772
8107,0.2111,-0.1405
8108,0.07376,0.27
8109,0.1138,-0.3329
8110,-0.1256,0.5532
8111,-0.1771,0.349
8112,-0.236,-0.01413
8113,-0.1672,0.4696
8114,0.585,-0.02191
8115,-0.04838,1.135
8116,0.4147,-0.1399
8117,-0.6038,0.07321
8118,0.03721,-0.4089
8119,0.587,0.6515
8120,-0.06871,0.05974
8121,-0.2484,0.1081
8122,-0.7402,1.051
8123,-0.05609,0.4207
8124,-0.1696,0.2002
8125,0.02746,0.2169
8126,0.07565,-0.1066
8127,-0.3547,0.2442
8128,0.7226,0.6954
8129,-0.4121,-0.8647
8130,-0.1635,0.004648
8131,0.2323,0.1209
8132,-0.1478,-0.02204
8133,-0.1577,0.2522
8134,-0.3395,-0.2432
8135,-0.3965,-0.4637
8136,-0.01159,-0.2969
8137,0.4371,-0.01481
8138,0.04295,-0.2676
8139,0.1581,0.2049
8140,0.3515,0.3824
8141,-0.08983,-0.3004
8142,0.1932,-0.08667
8143,-0.06438,0.1289
8144,-0.2603,-0.0421
8145,0.2441,-0.7471
8146,-0.4552,-0.1082
8147,-1.132,0.0241
8148,-0.5104,-0.1477
8149,-0.2646,0.5993
8150,0.5039,-0.4511
8151,-0.06526,-0.1519
8152,-0.379,-0.1364
8153,-0.1167,0.233
8154,-0.3451,-0.7472
8155,0.02533,-0.1201
8156,0.06169,-0.8867
8157,-0.9338,0.3612
8158,-0.586,0.5506
8159,0.1091,0.9793
8160,0.5025,0.6329
8161,0.1189,0.3838
8162,0.4043,0.1246
8163,0.1049,0.01455
8164,0.325,0.05646
8165,0.0465,0.8183
8166,0.6164,-0.8919
8167,0.3849,-0.8055
8168,-0.4704,0.4975
8169,-0.4907,-0.002152
8170,-0.05415,-0.2003
8171,0.9098,-0.5201
8172,-0.194,0.1499
8173,0.06629,0.1841
8174,0.1174,-0.06372
8175,-0.01219,-0.2658
8176,-0.2997,0.494
8177,-0.2507,0.3371
8178,0.6201,-0.289
8179,-0.1123,-0.08231
8180,0.3947,-0.08936
8181,-0.1946,0.6487
8182,0.5649,0.3872
8183,0.05412,0.1297
8184,0.3427,0.5566
8185,-0.5891,-0.5022
8186,-0.3872,-0.08575
8187,-0.4863,0.116
8188,-1.032,0.4347
8189,0.3057,-0.3855
8190,-0.103,0.3133
8191,-0.5103,0.3537
8192,0.549,0.6876
8193,-0.0481,0.09943
8194,0.3859,-0.4138
8195,0.2498,0.5452
8196,-0.0254,-0.09989
8197,0.4213,0.6269
8198,-0.152,-0.5647
8199,-0.0009458,-0.6729
8200,0.4818,0.3547
8201,-0.05154,0.05814
8202,-0.1208,0.5159
8203,-0.008572,-0.1702
8204,0.1111,0.481
8205,-0.2199,-0.1719
8206,0.3176,0.1008
8207,-0.297,-0.4434
8208,-0.2068,0.03905
8209,-0.4972,-0.1755
8210,-0.0813,0.3267
8211,0.6018,-0.102
8212,-0.2943,-0.01564
8213,-0.2506,0.09685
8214,-0.3588,-0.3249
8215,0.2262,0.0194
8216,0.1296,0.03142
8217,0.09245,-0.8985
8218,0.0791,-0.1672
8219,0.4808,-0.09776
8220,-0.1797,0.07927
8221,-0.1833,0.09855
8222,0.4311,0.7092
8223,0.1561,0.5643
8224,0.2705,0.6574
8225,-0.3239,0.3882
8226,-0.2373,-0.1276
8227,-0.4609,-0.166
8228,-0.408,0.4713
8229,-0.1467,-0.2566
8230,-0.243,0.4123
8231,0.2965,0.6247
8232,0.04139,-0.08871
8233,-0.08868,0.2233
8234,0.7435,0.5292
8235,-0.6043,-0.109
8236,0.3772,0.1224
8237,0.2591,0.04502
8238,0.5024,0.44
8239,0.1466,-0.01132
8240,0.04089,0.4642
8241,0.7916,0.5139
8242,-0.05181,0.1431
8243,0.6679,0.4149
8244,0.4797,0.1059
8245,-0.2154,0.63
8246,0.1907,0.1338
8247,-0.366,1.151
8248,-0.0007608,0.3909
8249,0.08558,0.623
8250,-0.2658,-0.1721
8251,-0.3239,-0.1862
8252,-0.594,-0.1346
8253,-0.5979,0.03263
8254,-0.2668,0.1749
8255,0.7044,-0.6036
8256,-0.2299,0.2715
8257,0.32,0.6101
8258,-0.4944,0.03578
8259,0.1139,-0.2298
8260,0.2351,-0.8738
8261,-0.009751,-0.3497
8262,-0.1451,-0.6516
8263,-0.4311,0.2134
8264,0.05313,0.3482
8265,-0.01608,0.1308
8266,0.1214,0.1999
8267,0.01182,-0.3055
8268,0.1495,0.2345
8269,0.1624,-0.1916
8270,-0.4768,-0.1099
8271,-0.05339,0.1526
8272,-0.1442,-0.02221
8273,0.06014,0.007661
8274,0.05799,-0.7652
8275,0.5504,-0.1173
8276,-0.4813,-0.02633
8277,-0.7803,-0.3261
8278,0.6881,0.03787
8279,-0.3363,-0.2211
8280,-0.6233,0.3266
8281,-0.2107,-0.0001547
8282,0.2039,-0.08417
8283,0.1613,-0.147
8284,0.4377,-0.3082
8285,-0.1194,0.08779
8286,0.2636,-0.01188
8287,0.07713,-0.6644
8288,-0.345,0.2683
8289,-0.3603,-1.072
8290,0.2484,-0.05954
8291,0.2347,-0.2401
8292,-0.3212,0.002855
8293,-0.0319,0.3311
8294,0.03718,-0.1587
8295,0.03523,-0.09457
8296,-0.1608,-0.7019
8297,0.7471,0.4407
8298,0.2763,0.05791
8299,0.2193,0.4265
8300,0.4322,0.6095
8301,0.4997,0.368
8302,0.02666,0.5754
8303,-0.1755,0.2524
8304,0.05881,0.02467
8305,0.01764,0.4728
8306,0.2388,-0.1313
8307,-0.08474,-0.8033
8308,-0.2666,0.3783
8309,0.1037,-0.9424
8310,-0.1991,0.4288
8311,-0.6477,-0.08003
8312,0.4619,-0.6788
8313,0.1455,-0.6135
8314,-0.3798,-0.8404
8315,-0.4552,0.2769
8316,0.2798,-0.555
8317,-0.7373,-0.2693
8318,0.595,0.2926
8319,-0.5239,-0.05196
8320,0.3213,0.3977
8321,0.122,0.4411
8322,-0.235,-0.03451
8323,-0.8006,0.07035
8324,0.4243,0.4103
8325,-0.2186,-0.147
8326,0.1627,-0.3303
8327,-0.3899,0.02039
8328,0.1602,-0.7097
8329,0.1743,-0.1822
8330,0.3881,0.3788
8331,-0.235,-0.2093
8332,0.3746,-0.08323
8333,-0.1355,-0.008382
8334,-0.8302,-0.6918
8335,-0.4068,-1.078
8336,-0.7828,-0.2576
8337,-0.176,0.3622
8338,0.1163,-0.3243
8339,-0.2779,0.002586
8340,-0.2113,0.048
8341,0.345,0.08497
8342,0.2212,-0.2525
8343,0.041,-0.3717
8344,-0.1276,-0.4777
8345,0.04209,-0.9147
8346,-0.1958,-0.1012
8347,0.5218,-0.2656
8348,-1.016,-0.1012
8349,0.09013,-0.003043
8350,-0.273,0.1524
8351,-0.1527,-0.4359
8352,-0.6121,0.779
8353,-0.07924,-0.04744
8354,0.03488,-0.3327
8355,-0.1168,0.09105
8356,-0.4749,-0.3471
8357,-0.1223,-0.2392
8358,0.1608,-0.1233
8359,0.2804,0.1845
8360,-0.05343,0.1663
8361,-0.3588,0.3476
8362,-0.04027,-0.1003
8363,0.796,-0.4881
8364,0.1927,-0.004741
8365,-0.1958,-0.09174
8366,-0.9253,0.4424
8367,-0.1214,-0.2409
8368,0.4113,-0.0248
8369,0.0767,0.2254
8370,0.009833,0.04201
8371,-0.07002,0.1844
8372,0.07458,0.3209
8373,0.2363,0.04599
8374,-0.05652,-0.6285
8375,-0.3647,-0.3453
8376,-0.01285,0.2169
8377,-0.33,0.7235
8378,-0.08931,0.3536
8379,0.765,0.148
8380,-0.5036,-0.1163
8381,-0.3271,0.1473
8382,-0.002393,-0.6267
8383,-0.3619,0.003943
8384,-0.1066,0.1283
8385,-0.4202,-0.5979
8386,-0.5383,0.8214
8387,-0.3543,0.4469
8388,-0.9799,0.446
8389,0.3276,0.3694
8390,0.552,0.2672
8391,0.6273,-0.6982
8392,0.2142,0.03477
8393,0.9405,0.6111
8394,-0.2354,-0.3597
8395,-0.6028,-0.2823
8396,-0.517,0.2579
8397,-0.2905,0.4465
8398,0.1857,0.0613
8399,0.1089,-0.3365
8400,0.03137,0.5276
8401,-0.2646,-0.2017
8402,-0.2765,-0.3772
8403,-0.2435,0.2129
8404,0.2095,-0.002325
8405,-0.2272,-0.1596
8406,-0.1323,0.5245
8407,-0.3244,-0.09714
8408,0.07212,0.5271
8409,-0.4588,-0.14
8410,0.2629,-0.1975
8411,-0.364,0.8328
8412,-0.2148,-0.08758
8413,0.04171,-0.1688
8414,0.2492,0.8093
8415,0.2989,-0.0195
8416,-0.06805,0.1441
8417,0.4035,0.4901
8418,0.2103,-0.01298
8419,-0.04125,0.008635
8420,-0.6525,-0.06085
8421,0.1078,-0.03707
8422,0.292,-0.03402
8423,0.5741,0.5015
8424,-0.009554,0.6383
8425,-0.3382,0.5705
8426,-0.1191,0.09996
8427,0.2655,0.2767
8428,0.03404,-0.003042
8429,-0.172,0.02003
8430,-0.658,0.483
8431,-0.3505,0.1808
8432,0.5118,0.24
8433,0.3597,0.08049
8434,0.1217,0.4256
8435,0.09998,-0.02306
8436,-0.2178,0.1693
8437,0.4203,0.5441
8438,0.2795,0.4967
8439,0.1313,-0.2186
8440,-0.261,-0.07862
8441,-0.2361,-0.3006
8442,0.678,0.6211
8443,-0.3414,-0.03672
8444,0.7426,-0.114
8445,-0.03575,-0.04052
8446,-0.5057,-0.7206
8447,0.1268,0.01809
8448,-0.3771,-0.1244
8449,-0.5798,-0.5552
8450,-0.3328,-0.3758
8451,0.2491,-0.3323
8452,0.1901,0.4519
8453,0.1535,-0.0183
8454,-0.3659,0.02331
8455,-0.541,0.4446
8456,-0.08424,0.9893
8457,-0.5048,-0.2053
8458,0.006379,0.3521
8459,-0.2758,-0.1673
8460,0.03627,0.1519
8461,0.4409,-0.1407
8462,-0.04124,-0.5303
8463,0.2402,0.4833
8464,0.2079,-0.1942
8465,-0.4914,-0.1824
8466,0.3377,-0.5634
8467,-0.1347,-0.1228
8468,0.3222,0.6828
8469,-0.4565,-0.5883
8470,0.6251,0.2551
8471,-0.1232,0.3908
8472,0.2926,0.7339
8473,0.5162,0.2828
8474,0.1523,0.3116
8475,-0.3185,0.3627
8476,-0.3912,0.06591
8477,0.4792,0.1865
8478,0.2445,-0.4151
8479,0.2515,0.1856
8480,-0.2797,-0.07233
8481,0.6167,-0.3512
8482,-0.5879,-0.04993
8483,0.2946,0.5891
8484,-0.2327,0.3962
8485,-0.1569,0.7041
8486,0.4825,-0.1839
8487,-0.127,0.2462
8488,0.4767,-0.2712
8489,0.6703,0.2208
8490,-0.2349,-0.224
8491,-0.7017,0.1328
8492,-0.05245,-0.09625
8493,-0.3185,-0.785
8494,-0.03464,-0.05314
8495,0.07915,0.6462
8496,0.6856,-0.5901
8497,0.2044,-0.2176
8498,0.2233,0.0948
8499,0.3384,-0.1512
8500,-1.081,-0.5066
8501,0.07893,1.646
8502,-0.2336,0.1125
8503,-0.5763,-0.2039
8504,-0.1871,0.2798
8505,-0.101,-0.1512
8506,0.6911,0.2783
8507,0.3733,0.529
8508,0.4701,0.1306
8509,-0.4517,0.2458
8510,-0.03976,-0.6503
8511,-0.7946,-1.027
8512,-0.1132,-0.1855
8513,-0.2003,0.05399
8514,-0.2139,-0.118
8515,0.03328,-0.2225
8516,0.02796,0.6487
8517,0.7866,0.4822
8518,-1.096,-0.5533
8519,-0.1074,0.3372
8520,0.4654,0.1925
8521,0.6233,-0.0785
8522,0.1283,-0.06512
8523,0.01696,-0.7752
8524,-0.1433,0.0694
8525,0.03012,-0.2496
8526,0.1233,-0.12
8527,-0.2883,0.4714
8528,-0.2878,0.3139
8529,-0.3316,0.04106
8530,0.441,0.2835
8531,-0.4454,-0.2517
8532,-0.5539,-0.01158
8533,-0.4089,0.3738
8534,0.1236,0.3916
8535,-0.3267,0.442
8536,-0.5275,-0.2574
8537,0.4464,0.1611
8538,-0.08686,-0.3915
8539,-0.01035,0.716
8540,-0.03265,-0.6505
8541,-0.4057,0.483
8542,-0.07133,0.9544
8543,0.2002,-0.1238
8544,0.1058,-0.3647
8545,-0.1939,-0.1725
8546,0.2212,-0.1115
8547,0.6384,-0.5119
8548,0.3946,-0.6855
8549,-0.211,0.1689
8550,0.1862,0.4237
8551,0.1269,0.2463
8552,0.1043,0.2325
8553,-0.1898,-0.1047
8554,-0.1348,0.136
8555,0.01829,0.6446
8556,0.7665,-0.6049
8557,0.3999,-0.2697
8558,0.02009,0.1611
8559,0.2778,-0.5355
8560,0.7557,-0.07218
8561,-0.05448,0.09153
8562,0.7693,-0.5397
8563,-0.09417,0.02272
8564,-0.2741,-0.1212
8565,0.3516,0.0965
8566,0.2191,-0.2577
8567,-0.5679,-0.2369
8568,-0.4381,-0.1551
8569,0.04003,-0.7555
8570,-0.5106,-0.2906
8571,-0.1489,0.05689
8572,0.174,-0.5403
8573,-0.02894,-0.4299
8574,-0.1276,0.4064
8575,-0.06026,0.4484
8576,-0.4591,-0.2382
8577,-0.1492,0.3571
8578,0.2896,-0.1092
8579,0.007799,0.1048
8580,0.05878,0.1561
8581,-0.3683,0.2772
8582,-0.2485,-0.08746
8583,0.4409,0.06001
8584,0.2722,0.7006
8585,-0.301,0.4472
8586,-0.08089,0.02059
8587,0.3081,-0.2274
8588,0.03623,-0.4033
8589,-0.00987,-0.4127
8590,0.9271,0.2857
8591,0.1196,-0.2833
8592,0.4744,-0.0108
8593,0.6536,-0.4519
8594,0.03793,0.2257
8595,-0.04296,-0.05242
8596,-0.8087,0.4858
8597,0.5581,0.384
8598,-0.3635,0.5915
8599,0.535,-0.1796
8600,-0.7435,0.4558
8601,-0.5221,-0.2073
8602,0.1689,0.08568
8603,0.172,-0.1564
8604,-0.2433,0.2877
8605,1.156,0.1668
8606,-0.04675,0.4629
8607,0.3395,-0.763
8608,0.1824,-0.08599
8609,-0.06685,-0.5924
8610,-0.5751,0.925
8611,0.6918,-0.1905
8612,0.3009,0.5272
8613,0.633,-0.5076
8614,0.2218,0.4039
8615,-0.1632,0.1782
8616,-0.2124,-0.216
8617,-0.6338,-0.329
8618,0.05664,0.4799
8619,0.05521,-0.07344
8620,-0.4086,-0.1084
8621,1.021,0.08629
8622,-0.3086,0.6086
8623,-1.005,0.06463
8624,0.6178,-0.3628
8625,0.05458,0.04351
8626,-0.1375,-0.1928
8627,0.05282,-0.5762
8628,-0.3598,-0.6397
8629,-0.2369,-0.08236
8630,-0.1254,0.02323
8631,-0.774,-0.3266
8632,-0.7004,-0.03555
8633,-0.6494,-0.09124
8634,0.08156,-0.8954
8635,0.9777,-0.2241
8636,0.3459,-0.5429
8637,-0.6643,-0.009967
8638,-0.1429,0.2654
